Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
20243194,1070,anderlecht,apartment,for-sale,185000185000,None,75,2,1,None,None,To renovate,None,3,2,None,390,G,None,None,3,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20243194
20243192,1030,schaerbeek,house,for-sale,695000695000,260,495,5,2,None,None,To renovate,None,3,None,1930,581,G,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20243192
20243190,8700,tielt,house,for-sale,255000255000,436,244,4,1,No,None,None,2,None,None,1918,442,E,Non flood zone,None,None,No,No,9,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20243190
20243188,8670,oostduinkerke%20%28koksijde%29,apartment,for-sale,249000249000,None,69,2,1,No,None,None,2,None,3,1964,484,E,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/oostduinkerke%20%28koksijde%29/8670/20243188
20243184,9160,lokeren,mansion,for-sale,625000625000,330,329,3,1,None,Installed,None,2,None,None,None,None,D,None,167,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/mansion/for-sale/lokeren/9160/20243184
20243183,1030,schaerbeek,house,for-sale,365000365000,57,186,5,1,No,Not installed,As new,2,3,None,1910,449,G,Non flood zone,None,8,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20243183
20243138,9991,maldegem,house,for-sale,395000395000,1878,183,3,2,None,None,Good,4,None,None,1964,159,B,None,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/maldegem/9991/20243138
20243139,8300,knokke,villa,for-sale,24950002495000,358,None,4,4,None,None,As new,4,2,None,None,None,A,Non flood zone,None,30,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/knokke/8300/20243139
20243136,8300,knokke-heist,apartment,for-sale,625000625000,None,88,2,1,None,None,Good,None,4,None,2018,83,A,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20243136
20243137,8300,knokke-heist,house,for-sale,11950001195000,None,170,3,2,None,None,None,4,None,None,None,118,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20243137
20228080,9570,lierde,house,for-sale,375000375000,695,181,3,1,No,Hyper equipped,As new,2,None,None,2023,8,A,None,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/lierde/9570/20228080
20255429,8420,de-haan,house,for-sale,334900334900,None,70,2,1,None,None,As new,4,3,None,2016,67,A,Non flood zone,None,5,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/de-haan/8420/20255429
20228081,9660,brakel,house,for-sale,375000375000,695,181,3,1,No,Hyper equipped,As new,2,None,None,2023,8,A,None,None,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20228081
20147869,1800,vilvoorde,apartment,for-sale,346939346939,None,112,2,1,None,Installed,As new,4,6,1,2023,None,A,Non flood zone,None,8,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147869
20147872,1800,vilvoorde,apartment,for-sale,349561349561,None,113,2,1,None,Installed,As new,4,6,1,2023,None,A,Non flood zone,None,8,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147872
20147867,1800,vilvoorde,apartment,for-sale,350773350773,None,110,2,1,None,Installed,As new,4,6,2,2023,None,A,Non flood zone,None,11,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147867
20147864,1800,vilvoorde,apartment,for-sale,353967353967,None,110,2,1,None,Installed,As new,4,6,3,2023,None,A,Non flood zone,None,11,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147864
20147866,1800,vilvoorde,apartment,for-sale,354223354223,None,110,2,1,None,Installed,As new,4,6,3,2023,None,A,Non flood zone,None,11,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147866
20147876,1800,vilvoorde,ground-floor,for-sale,360280360280,None,113,2,1,None,Installed,As new,4,6,None,2023,None,A,Non flood zone,None,8,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20147876
20147874,1800,vilvoorde,ground-floor,for-sale,370233370233,None,118,2,1,None,Installed,As new,4,6,None,2023,None,A,Non flood zone,None,10,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20147874
20147870,1800,vilvoorde,apartment,for-sale,370658370658,None,117,2,1,No,Installed,As new,4,6,1,2023,None,A,Non flood zone,None,7,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147870
20147868,1800,vilvoorde,apartment,for-sale,382462382462,None,117,2,1,None,Installed,As new,4,6,2,2023,None,A,Non flood zone,None,14,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147868
20147865,1800,vilvoorde,apartment,for-sale,387993387993,None,117,2,1,None,Installed,As new,4,6,3,2023,None,A,Non flood zone,None,13,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147865
20147860,1800,vilvoorde,apartment,for-sale,394586394586,None,117,2,1,None,Installed,As new,4,6,5,2023,None,A,Non flood zone,None,13,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147860
20147862,1800,vilvoorde,apartment,for-sale,395778395778,None,117,2,1,None,Installed,As new,4,6,4,2023,None,A,Non flood zone,None,13,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147862
20147859,1800,vilvoorde,apartment,for-sale,397296397296,None,119,2,1,None,Installed,As new,5,6,5,2024,None,A,Non flood zone,None,12,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147859
20147858,1800,vilvoorde,apartment,for-sale,402593402593,None,117,2,1,None,Installed,As new,4,6,6,2023,None,A,Non flood zone,None,13,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147858
20147857,1800,vilvoorde,apartment,for-sale,402756402756,None,119,2,1,None,Installed,As new,4,6,6,2023,None,A,Non flood zone,None,12,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147857
20147863,1800,vilvoorde,apartment,for-sale,421280421280,None,119,2,1,None,Installed,As new,4,6,4,2023,None,A,Non flood zone,None,28,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147863
20051444,8434,westende,flat-studio,for-sale,8900089000,None,24,None,1,Yes,None,Good,None,8,4,1972,181,B,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/westende/8434/20051444
20147871,1800,vilvoorde,apartment,for-sale,460131460131,None,143,3,2,None,Installed,As new,4,6,1,2023,None,A,Non flood zone,None,16,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147871
20243308,2100,antwerpen-deurne,loft,for-sale,498000498000,None,218,2,1,No,Hyper equipped,As new,4,None,1,None,160,B,Non flood zone,None,12,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/loft/for-sale/antwerpen-deurne/2100/20243308
20147861,1800,vilvoorde,apartment,for-sale,421457421457,None,119,2,1,None,Installed,As new,4,6,4,2023,None,A,Non flood zone,None,28,No,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147861
20231882,4420,montegnee,house,for-sale,9500095000,265,96,2,1,No,None,None,2,None,None,None,475,F,Non flood zone,None,None,No,No,30,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/montegnee/4420/20231882
20103329,8434,westende,apartment,for-sale,130000130000,None,52,1,1,Yes,None,To renovate,None,3,None,1961,None,C,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20103329
20052637,4500,huy,apartment,for-sale,9900099000,None,75,1,1,No,None,None,2,None,3,1899,634,G,Non flood zone,None,None,None,None,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20052637
20074135,4500,huy,apartment,for-sale,149000149000,None,81,2,1,None,Semi equipped,Good,4,8,None,1959,472,F,None,None,None,None,None,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20074135
11473507,2018,antwerpen,flat-studio,for-sale,149900149900,None,50,1,1,None,None,To be done up,2,4,None,1969,290,C,Non flood zone,None,None,None,Yes,2,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2018/11473507
20243134,1325,chaumont-gistoux,house,for-sale,545000545000,1519,112,3,2,None,Installed,Just renovated,4,None,None,None,150,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/20243134
20243133,8370,blankenberge,apartment,for-sale,189000189000,None,57,1,1,Yes,None,Good,None,None,1,None,79,A,Non flood zone,None,10,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20243133
20243129,2400,mol,house,for-sale,639000639000,700,240,4,2,None,None,None,4,None,None,None,None,Not specified,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/mol/2400/20243129
20243128,8370,blankenberge,apartment,for-sale,199000199000,None,57,1,1,None,None,Just renovated,None,None,6,None,274,C,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20243128
20243125,8310,assebroek,house,for-sale,325000325000,274,211,3,1,None,Installed,None,3,None,None,1953,391,D,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20243125
20243124,3390,tielt-winge%20tielt,house,for-sale,478000478000,3496,None,3,1,No,Hyper equipped,Just renovated,4,3,None,1953,144,B,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/tielt-winge%20tielt/3390/20243124
20243117,8370,blankenberge,apartment,for-sale,299000299000,None,108,3,1,Yes,None,Just renovated,None,None,1,None,118,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20243117
20243104,8620,nieuwpoort,house,for-sale,190000190000,175,126,2,1,No,None,To renovate,2,2,None,1930,442,E,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/20243104
20243102,8760,meulebeke,house,for-sale,449000449000,472,195,3,1,None,None,As new,3,3,None,2024,None,Not specified,None,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/20243102
20243101,8760,meulebeke,house,for-sale,459000459000,556,189,3,1,None,None,Good,3,3,None,2024,None,Not specified,None,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/20243101
20243100,2020,antwerpen,apartment,for-sale,229000229000,None,70,2,1,No,Semi equipped,Good,3,2,2,1962,348,D,Non flood zone,None,None,No,No,6,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20243100
20243098,2820,bonheiden,house,for-sale,14750001475000,1757,390,6,3,No,None,As new,4,None,None,None,None,A++,None,None,None,Yes,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/bonheiden/2820/20243098
20153015,1420,braine-l%27alleud,house,for-sale,385000385000450000,303,166,4,3,No,Hyper equipped,As new,2,2,None,None,170,B,Non flood zone,None,15,None,None,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/20153015
20243090,8310,brugge,house,for-sale,369000369000,373,177,4,1,None,None,Good,4,None,None,1979,239,C,None,None,None,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/brugge/8310/20243090
20243089,9050,gent,apartment,for-sale,342000342000,None,87,2,1,None,None,As new,2,2,None,1949,349,D,Non flood zone,None,10,None,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9050/20243089
20243078,1070,anderlecht,duplex,for-sale,300000300000,None,159,3,1,None,None,Good,2,None,None,1900,None,D,None,None,57,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/20243078
20103914,2220,heist-op-den-berg,house,for-sale,325000325000,101,186,3,1,None,Installed,Just renovated,None,None,None,1932,186,B,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20103914
20157543,8700,tielt%20%288700%29,house,for-sale,295000295000315000,668,169,4,1,None,None,None,None,None,None,None,459,E,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/tielt%20%288700%29/8700/20157543
20117298,2000,antwerpen,flat-studio,for-sale,169000169000,None,30,None,1,None,Semi equipped,Good,2,None,1,1973,399,D,Non flood zone,None,2,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2000/20117298
20172659,8800,roeselare,apartment,for-sale,159000159000,None,123,3,1,None,Installed,To be done up,None,5,1,1970,128,B,Non flood zone,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20172659
10817738,9051,sint-denijs-westrem,apartment,for-sale,170000170000,None,68,1,1,None,Hyper equipped,Good,None,5,3,1995,277,C,Non flood zone,None,None,Yes,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/10817738
20074046,1000,bruxelles,flat-studio,for-sale,175000175000,None,35,1,1,No,Hyper equipped,Good,4,22,11,1968,308,F,Non flood zone,None,7,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/20074046
10002586,2660,hoboken,apartment,for-sale,175000175000,None,70,1,1,None,Installed,To be done up,3,2,None,None,387,D,Non flood zone,150,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/10002586
20153236,1080,molenbeek-saint-jean,apartment,for-sale,180000180000,None,68,1,None,None,USA hyper equipped,None,2,12,10,1970,125,C,Non flood zone,None,15,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20153236
20177446,2100,deurne,penthouse,for-sale,179000179000,None,60,1,1,None,Semi equipped,Just renovated,None,10,10,None,259,C,Non flood zone,None,16,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/penthouse/for-sale/deurne/2100/20177446
20180538,1000,brussel,apartment,for-sale,185000185000,None,43,1,1,Yes,Installed,Good,3,8,2,2010,191,D,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20180538
20105334,4280,hannut,apartment,for-sale,185000185000,None,103,2,1,No,Installed,Good,4,None,1,1973,137,B,None,None,None,No,Yes,5,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/hannut/4280/20105334
20186591,1348,ottignies-louvain-la-neuve,ground-floor,for-sale,189000189000,None,42,1,1,No,Semi equipped,To be done up,2,2,None,1988,425,E,Non flood zone,28,None,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/ground-floor/for-sale/ottignies-louvain-la-neuve/1348/20186591
20094526,1400,nivelles,apartment,for-sale,190000190000,None,80,2,1,None,Hyper equipped,As new,4,10,2,1973,198,C,Non flood zone,None,6,None,Yes,3,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/20094526
11026221,2870,breendonk,service-flat,for-sale,190000190000,None,58,1,1,None,None,Good,None,None,None,2019,42,A,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/service-flat/for-sale/breendonk/2870/11026221
11387350,7330,saint-ghislain,apartment,for-sale,199000199000,None,75,1,1,None,Installed,Good,3,4,None,2009,240,C,None,None,4,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/saint-ghislain/7330/11387350
