Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
20250248,4500,Huy,apartment,for-sale,241000241000,,106.0,2.0,1.0,,Not installed,,4.0,2.0,1.0,2023.0,,A,,,19.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250248
20250261,4500,Huy,apartment,for-sale,240000240000,,105.0,2.0,,,Not installed,,4.0,2.0,2.0,2023.0,,A,,,22.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250261
20250242,4802,Heusy,apartment,for-sale,268000268000,,121.0,2.0,,,Not installed,,,3.0,,,,Not specified,,,18.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/heusy/4802/20250242
20250236,4500,Huy,apartment,for-sale,257000257000,,118.0,3.0,1.0,,Not installed,,4.0,2.0,,2023.0,,A,,,14.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20250236
20250233,1030,Schaerbeek,apartment,for-sale,230000230000,,65.0,1.0,1.0,No,,,2.0,7.0,5.0,1970.0,328.0,F,,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20250233
20250217,1130,Haren Bru.,town-house,for-sale,625000625000,200.0,230.0,5.0,2.0,,Semi equipped,,2.0,,,1959.0,161.0,D,,140.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/town-house/for-sale/haren%20%28bru.%29/1130/20250217
20250216,1140,Evere,town-house,for-sale,625000625000,200.0,230.0,5.0,2.0,,Semi equipped,,2.0,,,1959.0,161.0,D,,140.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/town-house/for-sale/evere/1140/20250216
20206517,2800,Mechelen,house,for-sale,349000349000,69.0,100.0,3.0,1.0,,Installed,Good,2.0,,,,123.0,B,Non flood zone,17.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20206517
20204240,9140,Temse,mansion,for-sale,449000449000,230.0,325.0,5.0,2.0,No,Installed,Good,,,,1900.0,395.0,D,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/mansion/for-sale/temse/9140/20204240
20204063,2040,Berendrecht,house,for-sale,449000449000,531.0,121.0,3.0,1.0,,Installed,Good,,,,1999.0,247.0,C,Non flood zone,531.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/berendrecht/2040/20204063
20201928,8300,Knokke-Heist,house,for-sale,21750002175000,883.0,233.0,4.0,2.0,Yes,Hyper equipped,Just renovated,4.0,1.0,,1988.0,174.0,B,Non flood zone,,,Yes,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20201928
20241432,9850,Deinze,penthouse,for-sale,245000245000,,130.0,2.0,1.0,,Installed,,4.0,1.0,1.0,,722.0,F,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/penthouse/for-sale/deinze/9850/20241432
20239215,9032,Wondelgem,apartment,for-sale,254900254900,,94.0,2.0,1.0,No,Installed,Just renovated,,,,1962.0,154.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/wondelgem/9032/20239215
20238314,1180,Uccle,apartment,for-sale,260000260000,,83.0,2.0,1.0,No,,To be done up,2.0,10.0,3.0,,131.0,C,,,14.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20238314
20237220,2000,Antwerpen,apartment,for-sale,429000429000,,121.0,3.0,1.0,No,,Good,3.0,,2.0,,193.0,B,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20237220
20256966,4000,Liege,apartment,for-sale,185000185000,,66.0,2.0,1.0,No,Installed,Good,2.0,2.0,1.0,,220.0,C,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20256966
20180999,3300,Tienen,town-house,for-sale,390000390000,210.0,245.0,3.0,1.0,,,As new,2.0,4.0,,2000.0,94.0,A,Non flood zone,133.0,5.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/town-house/for-sale/tienen/3300/20180999
20239730,7730,Estaimpuis,house,for-sale,185000185000,264.0,134.0,2.0,1.0,,Semi equipped,To be done up,2.0,2.0,,,403.0,E,Non flood zone,130.0,12.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/estaimpuis/7730/20239730
20261653,3850,Nieuwerkerken-,villa,for-sale,18950001895000,4155.0,,8.0,7.0,,,,,,,1955.0,87.0,A,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/nieuwerkerken-3850/3850/20261653
20236278,4000,Liege,house,for-sale,209000209000,130.0,120.0,3.0,1.0,,Semi equipped,To be done up,2.0,2.0,,,492.0,F,,,,No,No,11,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20236278
20200754,2660,Hoboken,apartment,for-sale,199000199000,,70.0,2.0,1.0,,Semi equipped,Good,2.0,,2.0,1976.0,178.0,B,Non flood zone,,7.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20200754
20250215,5650,Walcourt,exceptional-property,for-sale,20000002000000,26388.0,1351.0,15.0,11.0,Yes,Hyper equipped,As new,4.0,3.0,,,92.0,B,Non flood zone,24000.0,,Yes,No,,Not a public sale,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/walcourt/5650/20250215
20250210,8650,Houthulst,house,for-sale,298000298000,308.0,,4.0,1.0,,,Good,3.0,1.0,,,,Not specified,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/houthulst/8650/20250210
20250274,8430,Middelkerke,apartment,for-sale,269000269000,,84.0,2.0,1.0,No,Installed,Good,2.0,5.0,4.0,1993.0,172.0,B,,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20250274
20250209,5640,Mettet,villa,for-sale,278733278733,2226.0,,3.0,1.0,,,,4.0,2.0,,,,Not specified,Property partially or completely located in a possible flood zone and located in a circumscribed waterside zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/mettet/5640/20250209
20058860,8573,Tiegem,house,for-sale,475000475000495000,795.0,160.0,3.0,1.0,,Installed,,3.0,,,2023.0,,Not specified,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/tiegem/8573/20058860
20250204,8730,Beernem,apartment,for-sale,335000335000,,120.0,2.0,2.0,No,Installed,,2.0,2.0,1.0,2016.0,98.0,A,Non flood zone,,42.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/beernem/8730/20250204
20139597,3300,Tienen,house,for-sale,140000140000149000,180.0,220.0,5.0,1.0,No,,,2.0,,,1975.0,465.0,E,Non flood zone,180.0,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/20139597
20250203,1420,Braine-L'Alleud,apartment,for-sale,295000295000,,72.0,1.0,1.0,No,,,2.0,3.0,3.0,2004.0,155.0,B,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20250203
11478532,1150,Woluwe-Saint-Pierre,mixed-use-building,for-sale,850000850000,388.0,520.0,4.0,3.0,No,Not installed,Good,3.0,3.0,,1963.0,287.0,F,,,20.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/woluwe-saint-pierre/1150/11478532
20250201,1140,Evere,apartment,for-sale,289000289000,,62.0,1.0,1.0,,Installed,As new,4.0,12.0,4.0,2017.0,97.0,C,,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20250201
20250190,2200,Herentals,apartment,for-sale,329000329000,,76.0,2.0,1.0,,Installed,As new,2.0,3.0,2.0,2020.0,52.0,A,Non flood zone,,11.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/20250190
20250181,2000,Antwerpen,apartment,for-sale,350000350000,,77.0,2.0,1.0,,Installed,Good,2.0,,1.0,1934.0,143.0,B,Non flood zone,,2.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20250181
20250180,2170,Antwerpen Merksem,house,for-sale,314000314000,93.0,127.0,3.0,1.0,,Installed,Just renovated,2.0,2.0,,,228.0,C,,36.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/antwerpen%20merksem/2170/20250180
20110181,4020,Lieage,mixed-use-building,for-sale,229000229000249000,50.0,218.0,3.0,2.0,No,Semi equipped,Good,2.0,4.0,,1945.0,206.0,C,Non flood zone,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/li%C3%A8ge/4020/20110181
20250178,3724,Moraira,villa,for-sale,875000875000,939.0,258.0,3.0,3.0,,,As new,3.0,,,2002.0,,Not specified,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/moraira/3724/20250178
20250176,5000,Namur,house,for-sale,475000475000,314.0,230.0,4.0,2.0,No,Installed,Good,2.0,3.0,,1934.0,242.0,C,Non flood zone,200.0,15.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/namur/5000/20250176
20250173,2890,Sint-Amands,triplex,for-sale,285000285000,,96.0,2.0,1.0,No,Hyper equipped,As new,4.0,,,1931.0,148.0,B,Non flood zone,,15.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/triplex/for-sale/sint-amands/2890/20250173
20154158,5570,Beauraing,apartment,for-sale,104000104000109000,,52.0,1.0,1.0,,,Good,,,,,234.0,C,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/beauraing/5570/20154158
20154727,5570,Beauraing,apartment,for-sale,139000139000144000,,82.0,2.0,1.0,,,Good,,,,,319.0,D,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/beauraing/5570/20154727
20250169,6833,Bouillon Ucimont,house,for-sale,5990059900,289.0,170.0,3.0,,No,,To renovate,3.0,,,,,G,Non flood zone,30.0,,No,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/bouillon%20ucimont/6833/20250169
20154726,5570,Beauraing,apartment,for-sale,154000154000159000,,84.0,2.0,1.0,,,Good,,,,,418.0,E,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/beauraing/5570/20154726
20250167,9120,Beveren,apartment,for-sale,230000230000,,83.0,2.0,1.0,,Installed,Good,2.0,,2.0,1979.0,197.0,B,Non flood zone,,11.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/20250167
20250166,2110,Wijnegem,house,for-sale,395000395000,320.0,125.0,2.0,1.0,No,,Good,2.0,,,1934.0,298.0,C,,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wijnegem/2110/20250166
20250164,1190,Forest,duplex,for-sale,239000239000,,90.0,2.0,2.0,No,Installed,To be done up,2.0,,3.0,,299.0,F,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/forest/1190/20250164
20239348,8450,Bredene,house,for-sale,399000399000,142.0,192.0,4.0,1.0,,,As new,2.0,2.0,,2019.0,61.0,A,Non flood zone,60.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/bredene/8450/20239348
20197850,1050,Ixelles,apartment,for-sale,575000575000,,85.0,1.0,,Yes,Installed,As new,2.0,4.0,1.0,1980.0,128.0,C,,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20197850
20238415,8700,Aarsele,villa,for-sale,680000680000,686.0,445.0,5.0,1.0,,,As new,3.0,3.0,,2005.0,114.0,B,Non flood zone,444.0,43.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/aarsele/8700/20238415
20238341,2018,Antwerpen,exceptional-property,for-sale,23500002350000,465.0,590.0,5.0,4.0,,Hyper equipped,,3.0,,,,355.0,D,Non flood zone,220.0,,Yes,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/antwerpen/2018/20238341
20214785,9032,Wondelgem,apartment,for-sale,189000189000,,74.0,2.0,1.0,No,,,,3.0,2.0,1970.0,193.0,B,Non flood zone,,2.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/wondelgem/9032/20214785
20213638,8434,Westende,apartment,for-sale,339000339000,,65.0,2.0,1.0,Yes,,Just renovated,,8.0,,2000.0,361.0,D,,,4.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20213638
20211817,1160,Auderghem,apartment,for-sale,298000298000,,91.0,3.0,1.0,,Semi equipped,Good,,3.0,3.0,1965.0,244.0,E,Possible flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20211817
20229537,1190,Forest,flat-studio,for-sale,188000188000,,43.0,,1.0,,Hyper equipped,As new,2.0,4.0,1.0,2023.0,75.0,B,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/forest/1190/20229537
20227440,2600,Berchem,apartment,for-sale,399000399000,,89.0,2.0,1.0,,Not installed,Just renovated,,2.0,2.0,,,Not specified,,,7.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20227440
20143406,1970,Wezembeek-Oppem,house,for-sale,747000747000,682.0,195.0,5.0,3.0,No,Installed,To renovate,4.0,1.0,,1963.0,817.0,F,Non flood zone,357.0,40.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/20143406
20209613,1325,Chaumont-Gistoux,house,for-sale,345000345000,920.0,113.0,2.0,,,,Good,2.0,,,,340.0,D,Non flood zone,,35.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/20209613
20210375,4601,Argenteau,house,for-sale,399000399000,864.0,177.0,3.0,1.0,,Semi equipped,As new,4.0,1.0,,1994.0,244.0,C,Non flood zone,,35.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/argenteau/4601/20210375
20249493,9030,Gent-Mariakerke,house,for-sale,429250429250,160.0,157.0,4.0,2.0,,Hyper equipped,,3.0,,,2022.0,,Not specified,Non flood zone,45.0,14.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/gent-mariakerke/9030/20249493
20254517,1702,Dilbeek-Groot-Bijgaarden,house,for-sale,375000375000,408.0,150.0,3.0,1.0,,Installed,Good,3.0,,,1956.0,296.0,C,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/dilbeek-groot-bijgaarden/1702/20254517
20250138,1547,Bever,villa,for-sale,699000699000,9138.0,289.0,5.0,2.0,,,Good,4.0,1.0,,,256.0,C,,8805.0,105.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/bever/1547/20250138
20251650,2560,Nijlen-Bevel,villa,for-sale,799000799000,2159.0,405.0,5.0,2.0,No,Installed,,4.0,,,2004.0,140.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/nijlen-bevel/2560/20251650
20232146,5630,Soumoy,house,for-sale,145000145000,925.0,147.0,4.0,1.0,,,To renovate,3.0,,,,375.0,E,,,,,,13,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/soumoy/5630/20232146
20250160,2000,Antwerpen,apartment,for-sale,275000275000,,81.0,2.0,2.0,,Semi equipped,To be done up,,3.0,3.0,,1135.0,F,Non flood zone,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20250160
20231676,6720,Hachy,house,for-sale,185000185000,550.0,153.0,3.0,1.0,,Not installed,To renovate,3.0,,,,738.0,G,,240.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/hachy/6720/20231676
20250159,2018,Antwerpen,house,for-sale,11000001100000,,284.0,4.0,1.0,,Hyper equipped,As new,2.0,,,,198.0,B,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2018/20250159
20250158,2018,Antwerpen,mansion,for-sale,23650002365000,350.0,889.0,4.0,4.0,,,,2.0,,,1949.0,242.0,C,,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/mansion/for-sale/antwerpen/2018/20250158
20250150,2900,Schoten,villa,for-sale,25980002598000,6800.0,,4.0,2.0,No,,,4.0,,,,,Not specified,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/schoten/2900/20250150
20250151,4400,Fleamalle,house,for-sale,2000050020000500,,126.0,3.0,1.0,No,Installed,Good,2.0,2.0,,,350.0,E,,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9malle/4400/20250151
20250149,2390,Malle,apartment,for-sale,290000290000,,84.0,2.0,1.0,No,Installed,Just renovated,3.0,,,1973.0,362.0,D,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/malle/2390/20250149
20250148,2390,Malle,apartment,for-sale,299000299000,,84.0,2.0,1.0,No,Installed,Just renovated,3.0,,,1973.0,230.0,C,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/malle/2390/20250148
20250130,6240,Farciennes,house,for-sale,135000135000,,140.0,4.0,1.0,,,To renovate,2.0,,,,567.0,G,,,16.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/farciennes/6240/20250130
20250127,2950,Kapellen,villa,for-sale,11500001150000,4163.0,400.0,4.0,2.0,,,,4.0,,,1992.0,163.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/kapellen/2950/20250127
20250129,2140,Antwerpen Borgerhout,town-house,for-sale,625000625000,122.0,180.0,3.0,1.0,No,Hyper equipped,As new,2.0,2.0,,1981.0,145.0,B,Non flood zone,53.0,11.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/town-house/for-sale/antwerpen%20borgerhout/2140/20250129
20250125,7320,Bernissart,villa,for-sale,300000300000,690.0,168.0,4.0,2.0,No,Installed,As new,4.0,,,,157.0,B,Non flood zone,,,Yes,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/bernissart/7320/20250125
20250123,3980,Tessenderlo,house,for-sale,395000395000,948.0,140.0,3.0,1.0,,Hyper equipped,To be done up,4.0,,,1982.0,729.0,F,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20250123
20250014,1040,Etterbeek,duplex,for-sale,425000425000,,180.0,3.0,1.0,No,Installed,,2.0,3.0,,1900.0,521.0,G,,,6.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/etterbeek/1040/20250014
20250015,2845,Niel,house,for-sale,245000245000,98.0,105.0,2.0,1.0,,Hyper equipped,,2.0,,,1933.0,304.0,D,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20250015
20250011,4000,Liege,house,for-sale,185000185000,190.0,160.0,4.0,2.0,,Semi equipped,,2.0,2.0,,,,D,,100.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/li%C3%88ge/4000/20250011
20250008,9280,Lebbeke,house,for-sale,420000420000,680.0,255.0,3.0,1.0,,Installed,As new,,2.0,,1930.0,221.0,C,Possible flood zone,584.0,25.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/20250008
20250005,8370,Blankenberge,ground-floor,for-sale,295000295000,,70.0,2.0,1.0,,Hyper equipped,Good,3.0,,,2017.0,19.0,A,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/blankenberge/8370/20250005
20250004,8370,Blankenberge,apartment,for-sale,255000255000,,119.0,3.0,1.0,,Installed,Just renovated,2.0,,1.0,,194.0,B,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20250004
20250001,8370,Blankenberge,apartment,for-sale,265000265000,,70.0,2.0,1.0,,Installed,Just renovated,2.0,,,,202.0,C,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20250001
20249997,4000,Lieage,apartment,for-sale,114900114900,,45.0,1.0,1.0,No,Semi equipped,Good,3.0,2.0,,1890.0,283.0,D,,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20249997
20198367,8710,Wielsbeke,house,for-sale,178000178000,311.0,136.0,2.0,1.0,,Semi equipped,To renovate,,,,1966.0,870.0,F,Non flood zone,,,,,1,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wielsbeke/8710/20198367
20228079,9660,Brakel,house,for-sale,427900427900,695.0,181.0,3.0,1.0,No,Hyper equipped,As new,2.0,,,2023.0,8.0,A,,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20228079
20200963,9300,Aalst,house,for-sale,298500298500,171.0,193.0,4.0,1.0,,Installed,Good,2.0,2.0,,1939.0,507.0,F,Non flood zone,,36.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20200963
20192610,3020,Herent,apartment,for-sale,345000345000,,247.0,3.0,1.0,,Semi equipped,To renovate,,1.0,1.0,1979.0,934.0,F,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/herent/3020/20192610
20134430,1020,Laeken,house,for-sale,499000499000,291.0,190.0,3.0,1.0,No,Hyper equipped,Good,2.0,3.0,,1952.0,243.0,E,Non flood zone,185.0,28.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/20134430
20193227,2000,Antwerpen,apartment,for-sale,529000529000,,93.0,2.0,2.0,,USA installed,Good,2.0,,3.0,2020.0,89.0,A,Possible flood zone,,12.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20193227
20200956,3078,Meerbeek,villa,for-sale,890000890000,799.0,240.0,5.0,1.0,,,Just renovated,4.0,,,1956.0,99.0,A,Non flood zone,624.0,50.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/meerbeek/3078/20200956
